producto_id,timestamp,nombre,url,precio,precio_tachado,rating,opiniones,categoria
85,2025-02-26 06:34:47,"HP Pavilion x360 14-ek1040ns Intel Core i5-1335U/16GB/1TB SSD/14"" Táctil",https://www.pccomponentes.com/hp-pavilion-x360-14-ek1040ns-intel-core-i5-1335u-16gb-1tb-ssd-14-tactil,979€,,"4,7/5",71 opiniones,Portátiles 2 en 1 convertibles
86,2025-02-26 06:34:47,"Lenovo IdeaPad Flex 5 Gen 8 14ABR8 AMD Ryzen 5 7530U/16GB/512GB SSD/14"" Táctil",https://www.pccomponentes.com/portatil-lenovo-ideapad-flex-5-gen-8-14abr8-amd-ryzen-5-7530u-16gb-512gb-ssd-14-tactil,819€,,"4,8/5",12 opiniones,Portátiles 2 en 1 convertibles
87,2025-02-26 06:34:47,"Lenovo Thinkbook 14 G4 Intel Core Ultra 7 155U/16GB/512GB SSD/14"" Táctil",https://www.pccomponentes.com/portatil-lenovo-thinkbook-14-g4-intel-core-ultra-7-155u-16gb-512gb-ssd-14-tactil,1.249€,,,,Portátiles 2 en 1 convertibles
88,2025-02-26 06:34:47,"Vanwin Notebook 360 Intel N4020C/8GB/256GB SSD/11.6"" Táctil",https://www.pccomponentes.com/vanwin-notebook-360-intel-n4020c-8gb-256gb-ssd-116-tactil,"199,96€","259,99€","3,6/5",19 opiniones,Portátiles 2 en 1 convertibles
89,2025-02-26 06:34:47,Microsoft Surface Pro Copilot+PC Platino Qualcomm Snapdragon X Plus X1P-64-100/16GB/256GB SSD/13,https://www.pccomponentes.com/portatil-microsoft-surface-pro-copilot-pc-platino-qualcomm-snapdragon-x-plus-x1p-64-100-16gb-256gb-ssd-13,1.179€,,"3,6/5",4 opiniones,Portátiles 2 en 1 convertibles
90,2025-02-26 06:34:47,"Microsoft Surface Pro 6 Intel Core i7-8650U/16GB/1TB SSD/12.3"" Plata",https://www.pccomponentes.com/microsoft-surface-pro-6-intel-core-i7-8650u-16gb-1tb-ssd-123-plata,"782,99€",2.449€,5/5,1 opiniones,Portátiles 2 en 1 convertibles
91,2025-02-26 06:34:59,"ASUS VivoBook Pro 16X OLED K6604JI-MX007W Intel Core i9-13980HX/32GB/1TB SSD/RTX 4070/16""",https://www.pccomponentes.com/asus-vivobook-pro-16x-oled-k6604ji-mx007w-intel-core-i9-13980hx-32gb-1tb-ssd-rtx-4070-16,2.259€,2.599€,"4,5/5",25 opiniones,Portátiles para edición de vídeo y diseño
92,2025-02-26 06:34:59,"Acer Gaming Predator Triton Neo 16 PTN16-51 Intel Core Ultra 7 155H/32GB/2TB SSD/RTX 4070/16""",https://www.pccomponentes.com/portatil-acer-gaming-predator-triton-neo-16-ptn16-51-intel-core-ultra-7-155h-32gb-2tb-ssd-rtx-4070-16,1.849€,2.029€,"4,8/5",4 opiniones,Portátiles para edición de vídeo y diseño
93,2025-02-26 06:34:59,"ASUS ProArt P16 OLED H7606WU-ME014W AMD Ryzen AI 9 HX 365/24GB/1TB SSD/RTX 4050/16"" Táctil",https://www.pccomponentes.com/portatil-asus-proart-p16-oled-h7606wu-me014w-amd-ryzen-ai-9-hx-365-24gb-1tb-ssd-rtx-4050-16-tactil,1.999€,,"3,9/5",4 opiniones,Portátiles para edición de vídeo y diseño
94,2025-02-26 06:34:59,"ASUS ProArt PX13 OLED HN7306WU-LX009W AMD Ryzen AI 9 HX 365/24GB/1TB SSD/RTX 4050/13.3"" Táctil",https://www.pccomponentes.com/portatil-asus-proart-px13-oled-hn7306wu-lx009w-amd-ryzen-ai-9-hx-365-24gb-1tb-ssd-rtx-4050-133-tactil,1.899€,,"4,4/5",9 opiniones,Portátiles para edición de vídeo y diseño
95,2025-02-26 06:34:59,"HP Pavilion Plus 16 16-ab1004ns Intel Core Ultra 7 155H/32GB/1TB SSD/RTX 4050/16""",https://www.pccomponentes.com/portatil-hp-pavilion-plus-16-16-ab1004ns-intel-core-ultra-7-155h-32gb-1tb-ssd-rtx-4050-16,"1.548,99€",1.799€,5/5,7 opiniones,Portátiles para edición de vídeo y diseño
96,2025-02-26 06:34:59,"ASUS ProArt P16 OLED H7606WV-ME029W AMD Ryzen AI 9 HX 370/32GB/1TB SSD/RTX 4060/16"" Táctil",https://www.pccomponentes.com/portatil-asus-proart-p16-oled-h7606wv-me029w-amd-ryzen-ai-9-hx-370-32gb-1tb-ssd-rtx-4060-16-tactil,"2.265,05€",,"4,5/5",1 opiniones,Portátiles para edición de vídeo y diseño
97,2025-02-26 06:34:59,"MSI Creator Pro 16 AI Studio A1VKG-207ES Intel Core Ultra 9 185H/64GB/2TB SSD/RTX 3000/16""",https://www.pccomponentes.com/portatil-msi-creator-pro-16-ai-studio-a1vkg-207es-intel-core-ultra-9-185h-64gb-2tb-ssd-rtx-3000-16,"3.428,99€",,"4,6/5",48 opiniones,Portátiles para edición de vídeo y diseño
98,2025-02-26 06:34:59,"ASUS ProArt P16 OLED H7606WI-ME035X AMD Ryzen AI 9 HX 370/32GB/1TB SSD/RTX 4070/16"" Táctil",https://www.pccomponentes.com/portatil-asus-proart-p16-oled-h7606wi-me035x-amd-ryzen-ai-9-hx-370-32gb-1tb-ssd-rtx-4070-16-tactil,2.679€,,"3,9/5",4 opiniones,Portátiles para edición de vídeo y diseño
99,2025-02-26 06:34:59,"MSI Creator Pro 16 AI Studio A1VMG-096ES Intel Core Ultra 9 185H/64GB/2TB SSD/RTX 5000/16""",https://www.pccomponentes.com/msi-creator-pro-16-ai-studio-a1vmg-096es-intel-core-ultra-9-185h-64gb-2tb-ssd-rtx-5000-16,"5.198,99€",,"4,6/5",48 opiniones,Portátiles para edición de vídeo y diseño
100,2025-02-26 06:34:59,"Dell Precision 3591 Intel Core Ultra 7 155H/32GB/1TB SSD/RTX 1000/15.6""",https://www.pccomponentes.com/portatil-dell-precision-3591-intel-core-ultra-7-155h-32gb-1tb-ssd-rtx-1000-156,2.159€,,,,Portátiles para edición de vídeo y diseño
101,2025-02-26 06:34:59,"MSI Creator A16 AI+ A3HVFG-265ES AMD Ryzen AI 9 HX 365/32GB/1TB SSD/RTX 4060/16""",https://www.pccomponentes.com/portatil-msi-creator-a16-ai-a3hvfg-265es-amd-ryzen-ai-9-hx-365-32gb-1tb-ssd-rtx-4060-16,1.979€,,"4,6/5",48 opiniones,Portátiles para edición de vídeo y diseño
102,2025-02-26 06:34:59,"ASUS ProArt PX13 OLED HN7306WV-LX011W AMD Ryzen AI 9 HX 370/32GB/1TB SSD/RTX 4060/13.3"" Táctil",https://www.pccomponentes.com/portatil-asus-proart-px13-oled-hn7306wv-lx011w-amd-ryzen-ai-9-hx-370-32gb-1tb-ssd-rtx-4060-133-tactil,2.299€,,"4,4/5",9 opiniones,Portátiles para edición de vídeo y diseño
