id,fecha,nombre,url,precio,precio_tachado,rating,opiniones,categoria_id
113,2025-02-18 12:32:01,"Lenovo LOQ 15IRH8 Intel Core i5-12450H/16GB/512GB SSD/RTX4050/15.6""",https://www.pccomponentes.com/portatil-lenovo-loq-15irh8-intel-core-i5-12450h-16gb-512gb-ssd-rtx4050-156,729.0,1.05,4.75,53.0,5
114,2025-02-18 12:32:01,"Apple MacBook Air Apple M3 8 Núcleos/16GB/256GB SSD/GPU 8 Núcleos/13.6"" Blanco Estrella",https://www.pccomponentes.com/portatil-apple-macbook-air-apple-m3-8-nucleos-16gb-256gb-ssd-gpu-8-nucleos-136-blanco-estrella,1079.01,1.3,4.85,344.0,5
115,2025-02-18 12:32:01,"ASUS Vivobook 15 M1502YA-NJ201W AMD Ryzen 7 7730U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/portatil-asus-vivobook-15-m1502ya-nj201w-amd-ryzen-7-7730u-16gb-512gb-ssd-156,748.99,,4.55,963.0,5
116,2025-02-18 12:32:01,"ASUS Vivobook S 14 OLED S5406MA-QD089W Intel Core Ultra 9 185H/16GB/1TB SSD/14""",https://www.pccomponentes.com/portatil-asus-vivobook-s-14-oled-s5406ma-qd089w-intel-core-ultra-9-185h-16gb-1tb-ssd-14,1169.01,,4.35,47.0,5
117,2025-02-18 12:32:01,"HP 15-FD0079NS Intel Core i5-1334U/16GB/1TB SSD/15.6""",https://www.pccomponentes.com/hp-15-fd0079ns-intel-core-i5-1334u-16gb-1tb-ssd-156,499.0,599.0,4.65,1254.0,5
118,2025-02-18 12:32:01,"MSI Katana 15 B13VFK-1854XES Intel Core i7-13700H/16GB/1TB SSD/RTX 4060/15.6""",https://www.pccomponentes.com/msi-katana-15-b13vfk-1854xes-intel-core-i7-13700h-16gb-1tb-ssd-rtx-4060-156,1098.99,1.29,4.55,244.0,5
119,2025-02-18 12:32:01,"MSI Thin A15 B7VE-071XES AMD Ryzen 5 7535HS/16GB/512GB SSD/RTX 4050/15.6""",https://www.pccomponentes.com/portatil-msi-thin-a15-b7ve-071xes-amd-ryzen-5-7535hs-16gb-512gb-ssd-rtx-4050-156,739.0,999.0,4.55,475.0,5
120,2025-02-18 12:32:01,"Apple MacBook Air Apple M3 8 Núcleos/16GB/256GB SSD/GPU 8 Núcleos/13.6"" Gris Espacial",https://www.pccomponentes.com/portatil-apple-macbook-air-apple-m3-8-nucleos-16gb-256gb-ssd-gpu-8-nucleos-136-gris-espacial,1128.96,1.3,4.85,344.0,5
121,2025-02-18 12:32:01,"Apple MacBook Air Apple M3 8 Núcleos/16GB/256GB SSD/GPU 8 Núcleos/13.6"" Plata",https://www.pccomponentes.com/portatil-apple-macbook-air-apple-m3-8-nucleos-16gb-256gb-ssd-gpu-8-nucleos-136-plata,1128.96,1.3,4.85,344.0,5
122,2025-02-18 12:32:01,"Lenovo LOQ Gen 7 15ARP9 AMD Ryzen 7 7435HS/24GB/1TB SSD/RTX 4060/15.6""",https://www.pccomponentes.com/portatil-lenovo-loq-gen-7-15arp9-amd-ryzen-7-7435hs-24gb-1tb-ssd-rtx-4060-156,949.0,1.1,4.65,50.0,5
123,2025-02-18 12:32:01,"ASUS ZenBook 14 OLED UX3405MA-PZ266W Intel Evo Core Ultra 7 155H/16GB/512GB SSD/14""",https://www.pccomponentes.com/asus-zenbook-14-oled-ux3405ma-pz266w-intel-evo-core-ultra-7-155h-16gb-512gb-ssd-14,1.45,,9.99,10.0,5
124,2025-02-18 12:32:01,"ASUS Vivobook 16X K3605ZF-MB484 Intel Core i5-12500H/16GB/512GB SSD/RTX 2050/16""",https://www.pccomponentes.com/portatil-asus-vivobook-16x-k3605zf-mb484-intel-core-i5-12500h-16gb-512gb-ssd-rtx-2050-16,779.0,,4.25,17.0,5
